title,url,published_at,text_snippet,is_blockage_attributed
Convention: PDP Accreditation Sub-Committee Meets Today - thebossnewspapers.com,https://news.google.com/rss/articles/CBMilAFBVV95cUxOOVNHVm9RVzlNYmo0c0tKRDdja3RNemtFNEh0LURLVlZSQy1va2NWMklaZlRNOVJBYUVydFlKNDNxQUdPY2RIdzNBWTZzRzJpWXdYWTFxeWFrMjdqYnVjZWZ1cjZvMzhoTGZRdmZYdmxUa1JuMXZjR1pNdnNjTUVRX2VjOFdHQTBjVVZ4eGd2MkJHMlEw?oc=5,2022-05-27,Convention: PDP Accreditation Sub-Committee Meets Today thebossnewspapers.com,0
Lagos clamps-down on cart pushers over threat to security - Vanguard News,https://news.google.com/rss/articles/CBMimgFBVV95cUxPa3FYdWpKQlZxZ2FPVWluWjhiQlZzMTF3VnNGd19XZFRYaFI1ZDNLMF9LWEJ3Y1NQbl9iamc3c3Z5RENXLXk0UERjbS1HQUtJYzdTTHQzNFhfdDVsSkxJZ0ZCd0NhWjJidWdHX0hkMHpXVV9YR1R6OUozb19Ga1FLWnZiNXBKMXpQSWRhZDljTjhaa2RUcnoxZjVB0gGfAUFVX3lxTE5pTmVDUjJIc2VubEtyaGtXUUVPTVNVLU9JM3JkX2RRdnZVdGxaSlJOdU5hRnltSHhPQkZEM1pIc3lUX0RMX3BkSGdlVktUaUlQSmpJa3ZEYms2ajVNSHJ5VWhhbWREdUFFWE9kTy1CNHRHTmNqTjBYOUFBZElpWEw3eU52b2ZqLThfQnVUSWgyZ2RQRXZhbEltYlVYeHVVVQ?oc=5,2022-05-23,Lagos clamps-down on cart pushers over threat to security Vanguard News,0
Okada ban: Lagos launches anti-Okada enforcement squad - Vanguard News,https://news.google.com/rss/articles/CBMilAFBVV95cUxNd2ROQWdGM1V2QURHTFd0U2NQeUNpY1RCcXlXNE8yZThCeWFsSXIwU2lEUjIzV0ZtckNHb1FaNTByNXZ5bkRfWVdLSkxYNG1DWDYwakk0UklOSUl1TTF5TnVzZExCdzJLQ21KUXJydjNlazNYMEJ4RVphX185cWJWdGppLTFBU1JuNHR1X1lpbmQxNTBE0gGaAUFVX3lxTFBPcjFzOGFLbW5vZzNpN3dSX1U1Wk50LU9BU3JBYWN4bGZqSE9VS3JtengzNzFQUmJXR202TGh3Snl5YjNpSmVmZTQ0MGNuY3ZIbXpIRzZRaF9JSk1SSlptV1Q5dF9heV9ORVlnVTd2LS1lYlU3VzhTZ0NmTGQ2Rk1lLXVxaHBDRWx2RTVTVGJLaExJbTlOV2FWa3c?oc=5,2022-05-31,Okada ban: Lagos launches anti-Okada enforcement squad Vanguard News,0
Igbokwe Leads Official to Clear Drains in Odi-Olowo LCDA - moelagos.gov.ng,https://news.google.com/rss/articles/CBMixgJBVV95cUxPTkpLLWNZeHBnbWNDeHdablNlMGlYdDUxcUxiMDZiZVllSlhIQUtYeno5cDE3cUc3b3hfaGI4eVRCX1ZjUUpURDVvQjh1UUM5MExfZFpMZlc0UVhWNTRIQVVhSjVYSnMwYnNLMTY4SVRFb0ZTb2lXWFh5VUJSckxQRzZtRlVnZVZvelg3SFphN1NISTI5WkQtaVRGcW1SQm1XMmRlLW1IOHRXakpSU0dkUnY2WmwyVVAtMFFyd3VoZFFWaEwyWnV1V1J5aVJnNC1SUmJzNjlYaDNfSG9GZFdvN3BMTnBPcDFtMDFWd1dNeXk5ZnJyaTlMRmhWUXdXbEtZTzF1OTB1ZU9zeE9zdDh5UTEtWXZvUzBzOEJhZ0x6OFFJVmdvYTlrWG5iLVNlaFIweE85NTlYUi1naXROVmNrcU9PeWpFQQ?oc=5,2022-05-08,Igbokwe Leads Official to Clear Drains in Odi-Olowo LCDA moelagos.gov.ng,1
Lagos moves to improve water supply - The Guardian Nigeria News,https://news.google.com/rss/articles/CBMibkFVX3lxTE50VURfcllWTEN6WFNlNHAwXzAxTmNINVZwWjlJYVpZUFptajA0MU05LXZYMGFvTGdHbXFxYjdJX2JkTTBURXNPYXZueE9GSDVfWUxXb3ZEMWpUUl80RkZESlFGUWU5QmFmMWZmRlZB?oc=5,2022-05-16,Lagos moves to improve water supply The Guardian Nigeria News,0
"Nigeria Set To Become Destination For Medical Tourism, Reverse Brain Drain – Minister - Federal Ministry of Information and National Orientation",https://news.google.com/rss/articles/CBMipwFBVV95cUxPSmN3V0tuaFR4TmU4Y2lQRkhUdTktZTVwNVNpdVJlSzRleFFvZGh1cmR1NHlZanJ4MXZxWkxTaGxoSDNOMzlNZHM0RXkwT3Q5T2NSY3h5M1B6STdXa2QxMDVWeUJtRWk3VVpRZUxCZHd1VnBBMWdheGJYOWJZWWRlOFcwdG5DT0RJVWhxMlNqQUhFbDFnVmdRbkhxRHc5bG5GT0pFWGRBYw?oc=5,2022-05-11,"Nigeria Set To Become Destination For Medical Tourism, Reverse Brain Drain – Minister Federal Ministry of Information and National Orientation",1
BetKing Cares: Company embarks on ‘Month of Good’ campaign to impact local communities - TheCable,https://news.google.com/rss/articles/CBMirAFBVV95cUxQUWtZVXdKbndTV3JJb3VocE04WEJvUVV2cVgzMUVTaml6cXd6ZEYwZnNfVkE2VFdSUTBMNFhaVVJsUGpnXzBYMGo5cUh0Vk4zVzkwbUVvR0VkQTBEbU9ZUmgzZ3hXTEtMOFRKV196VVZEbkRnLUVhal91elUzOVVjbWFwU0loZFlpZUVUZ25ycmIzbExVb1JJVzFaSU81MnpzRHd3ZGpHay1palJu?oc=5,2022-05-25,BetKing Cares: Company embarks on ‘Month of Good’ campaign to impact local communities TheCable,0
Festac Town: From grace to grass - The Sun Nigeria,https://news.google.com/rss/articles/CBMiX0FVX3lxTE1lZkNEcnVPU05BMkY5UEpuYXNlQVU4T1l6UGYyOHVKZVFPRHhnMzR0Uk1VSmtKdnZvUEltb0RpbnFfMnBwdlFfZGpGRlhhbVhUeVRIY0VjS1hEOUJfZE1z0gFkQVVfeXFMT2oxR0w4OWwzMkw3c3pRX3duazU0VnRWekEzbEFpZmtWUy11dUZ0VllHU3FRNG1fTTJMZDhkMjBfMi1sMXJ0MnFDblU3dG1IcmR1ejhwcTV5bGVuWFJQZ1BvRGlqVA?oc=5,2022-05-03,Festac Town: From grace to grass The Sun Nigeria,0
2023 Presidency: Perish thought of producing Buhari's successor - Joe Igbokwe to Northerners - Daily Post Nigeria,https://news.google.com/rss/articles/CBMivgFBVV95cUxObHMzbEhaZk5wM1FaRGVkVFJkMUpDR1hqZjFWT2gxeHBBam4zbVdxbmVTbVI5Z2RNdVVuZVRmQXE3RlJXdGVDVVhyb2J3REhSSVZUOHphNWg3SGZLTkNoY29HdjFUYlJkeGtVakxydUVaZHRLQ3dpNEdoT3hvWXItLWZVUjdLME5qN09HTGRJanVERzkxTkZKRjFTdjJfOXRrNzEyV2pCbDNieGNRSTBmOHJGdTJSZURPamt0bktB?oc=5,2022-05-19,2023 Presidency: Perish thought of producing Buhari's successor - Joe Igbokwe to Northerners Daily Post Nigeria,0
"FERMA raises alarm over Lagos highways guard rails, manholes theft - The Guardian Nigeria News",https://news.google.com/rss/articles/CBMilgFBVV95cUxNVC1Zci00VW5JUklXSm5SVlhqNTRNT3RLT3F6ZlhGYmEyVXpjNGZsMTB6QVhJa0ZwMFhTUUJlaTg0WjJSa3ZMOXNfNks2NUdZT1ZXcGg1OTlOX2VjN2FSZ1V0Z1Q4U01aTlhOdFNpN3dxRjcwTk1XVW5iN0tMeWxDTHg5Tno3dS1pR1VHUHhURS14QXVKWlE?oc=5,2022-05-16,"FERMA raises alarm over Lagos highways guard rails, manholes theft The Guardian Nigeria News",0
There is an official shortage of pharmacists in Nigeria: What now? - Business News Nigeria,https://news.google.com/rss/articles/CBMirgFBVV95cUxOQ1BzRTRmM1gxZ1dMRVQyWjRaNzNCaXYxN1Fzek9VdkFBbDZ4b0F3OXQzbEJBNHozYW9zZmx0TldNQXlKZHJ0dTRkWXpwQWdzSm1pX0kzNjltb2syd05HSEtQNEVFSjFFb1g5WFlicW9NSThrMWlDRThQdkVKd1lBUmwtVmx1U25mS2R5bHctbndyZjdkZ3BnU0tWaFg5TEgxTm5UYWYxb3h3aHZUbUE?oc=5,2022-05-14,There is an official shortage of pharmacists in Nigeria: What now? Business News Nigeria,0
How The 3 ELETU-ODIBO Brothers Play BIG In LAGOS Real Estate Biz - City People Magazine,https://news.google.com/rss/articles/CBMinwFBVV95cUxOR1RJUDNkZVJmMDcxNTl0ZkdxQ0pHMGVpWFc1ZFVxaHR0NjNXdFV6QlNOdFFzZWNwZlRQRFNHRjE0WDlEbjhBeWpFUG9BeTNUNnYxc2pPbmxDeXQ3eDhiNDN6ODlheFc5NTRXSjR5ZnNnU3kwY282OG9sTGpaVzZ5QU9rODAtM1NCcjhxVGRrSGVhczNjbVFsX1J1TDNlRzQ?oc=5,2022-05-02,How The 3 ELETU-ODIBO Brothers Play BIG In LAGOS Real Estate Biz City People Magazine,0
"Lagos, Abuja, Kano, others to experience heavy rainfall in next three days – NiMet - Premium Times Nigeria",https://news.google.com/rss/articles/CBMizwFBVV95cUxOSFpZcWMzUm9uSU9ka3pfMENFYVhuZ096NnhlNV9rb1NYR2RDc0M2SFdIMkhscGI4eUlpY20wSURLSzdPVm9oS3NxTlMxM0VrTXZabV9qWXJJaHR3ZEx1MzZoRlRObFlOX2FSNGx6VnpvUFcyd1VJVXpNS1ZxcFIzdm1qRE1TellIWmIwdmdNZnhXTG50UjM0emNCR2I3aUJCVkdEZzlKTlRuaGdqNE9Vc09jd0pIbDk3ME1mUlMyRnVxSnNCckJNcHdQdUhUSVk?oc=5,2022-05-18,"Lagos, Abuja, Kano, others to experience heavy rainfall in next three days – NiMet Premium Times Nigeria",0
Flooding: Lagos Govt To Divert Traffic In Ogba For Installation Of Concrete Culvert - Channels Television,https://news.google.com/rss/articles/CBMivgFBVV95cUxOaXpISVlzYjlpZm5nWlg4Q01jam96M2d0R3dnekxuM1h0WnBhRmU5Y2lybTNZbG9DdGlJZG5BeWNXdW45WkJrZjdWSnRVckFSMzNrNktYVU1KSUlIZXRBUDdlZmRXUFBHMFl3QThFV1RrbzFHQk0ySEtDeXdub3dfUEpvc3lIYVd1c3RNQjFNaHJzTTVWcUtRekhUc1BtLTZJaVdsZ1UwSS05LUxPZENhTVBKbUkwYWtSWm1JOEtB?oc=5,2022-06-26,Flooding: Lagos Govt To Divert Traffic In Ogba For Installation Of Concrete Culvert Channels Television,1
Lagos community tasks govt on completion of canal project - The Guardian Nigeria News,https://news.google.com/rss/articles/CBMiiwFBVV95cUxNNlpDelQybDJPOFRPUzRFWnIwWHFxdEdxWGNJNWVNXzA1c2poV2dRQlFHcE53VURJcWFWYjNwaHJKeE5TLXhBVGRLZGc1LWEyTzRGYzZIaVpVZ2JncnVzMXlsZ2xEWm1hNk8ySFRwRW5aSEVqUkFkeDZYX3FzYnFTZm9tWDFnVFV5NGRr?oc=5,2022-06-15,Lagos community tasks govt on completion of canal project The Guardian Nigeria News,1
An Update on the Ongoing Ibadan Urban Flood Management Projects (IUFMP) - feedbackoysg.com,https://news.google.com/rss/articles/CBMifEFVX3lxTFAyUnMwQVd1Zm9SNjZJOWlScnE4Yy15cTNCOXp2NWZ0ZXg3end0SzZWb3EtOV9mSDNndTh2QUpidDRDeXZJOF9zMUN3TnNZUHR5MmlKOHZMVkJENDB4eEhUUDNGLWcwRWFoR3QwN2lwd0FTOWFzSTlZa3Z4YWw?oc=5,2022-06-09,An Update on the Ongoing Ibadan Urban Flood Management Projects (IUFMP) feedbackoysg.com,0
DW News. . A woman cyclist in Nigeria is inspiring others in Lagos to start riding their bikes. She says it is the best way to beat the city’s famed heavy traffic. - facebook.com,https://news.google.com/rss/articles/CBMitAFBVV95cUxNU2QxMG13Uk5Sdjd6RFJaNTRNbjNWSWM3Q2JfR2FmSEdjbXVkTU1lTVducTYzM2htOFRaaWluclhDU2x6S0VUZlB0RFRqaHc2b0VqUWZDYnR2R3U5cjBzSl9FSXRRUUhKZUR0Z0IwUVRETDgtU3NmcTJJY0xQWDI4Vl9IUkVFdGp0Z3ktbG5qbXJMcGVuT29xdUNZdUpPZWxMMEdYN0FzbmE0Y1ZPR0k1LWNDei0?oc=5,2022-06-03,DW News. . A woman cyclist in Nigeria is inspiring others in Lagos to start riding their bikes. She says it is the best way to beat the city’s famed heavy traffic. facebook.com,0
Nigeria's homes are vanishing into the sea from climate change - Reuters,https://news.google.com/rss/articles/CBMirgFBVV95cUxNVm1Zc1VCdm82WWU1eGRrN3JqcjNGY2RmV1BQdHV3R1J0SlU4elpMYmh3ZWUtd2J1YlRpX3hvdzVXRmYyN0p0OWtfbHhJQ2ZfSjlRUzhFczl1RF9HdHlMNE1uYXR0SHl1bXRnLXVGMGpvT3k0a2EzaTdBSTV3eGhnRy11RndKcVZyYlVaVjRWV0dTak5UYUhuWjVRSklEeGNEb1hoTDZoLXh1dGNfd0E?oc=5,2022-06-22,Nigeria's homes are vanishing into the sea from climate change Reuters,0
"PHOTOS: Flood takes over Computer Village, Oba Akran - Business News Nigeria",https://news.google.com/rss/articles/CBMikAFBVV95cUxOcmdCY09oejdOelI4dzNxcE0zT1g1MkhScTZtaDhtaVN1SlBzaGd2Y29TRVZJTnh2dGlXdjhsMXU0QUhFdGhxZ3NuaUtHVWR4Wm0yUnVaZkFVZTFHa3h5NzkwcjZtcl9waDRPSkdfQ1ZXYWFTSUNPTjNUQ1NsY0VObHZUWVNzajNLcFVRN3V0NlA?oc=5,2022-06-17,"PHOTOS: Flood takes over Computer Village, Oba Akran Business News Nigeria",0
Ikoyi building collapse: Lagos begins a-90 day pull down of Gerrard’s skyscrapers - Vanguard News,https://news.google.com/rss/articles/CBMitwFBVV95cUxPUmNSamxHRGc3aFNGS0oxVFQwQ3ZHRjFmSlNzV09meDdnYWR0WmNaZ1B4T0N6WEtWN2padTBYTmYzNEZOLTI4cEY5b3ZSY2FHeW0wdWZLY1NRNW9kbXR5eFhVdnc5NHZtang0U04zSDNFcGRxd0xpaU5LU0lzR2FwbXR3RFpYRHh2YnNuaVNCTlhYaXhrbXlVUVFSQUpzZmEzLVprRnoyODhDbDc3dU5meUVPamFlelnSAbwBQVVfeXFMTlVCcFJhbWV2YkNDa2ZVeVpGU1pfel96T09UYU5EQkVMVlZXLVlNaDZnZml1dGdQb1lmaS0zWlcxMWFUMUs2NENfTEpYbHFJUHVRak5OQnVMQ3JGbEVJVWhtd0lEa2d4YnZ4eDl1ZUR5dlZ1eTdCSXNxbFJydk5ZZjhpR1Bpc3Z3R25fQ29lNU1OU1ZZdTJlcVVtSFNPazJ0T2tpMjFlUUlTZzNIUWFCQU1DMDZKQ0VtOWVrZ0E?oc=5,2022-06-16,Ikoyi building collapse: Lagos begins a-90 day pull down of Gerrard’s skyscrapers Vanguard News,0
"Climate Watch: NiMet warns of heavy rainfall, flooding in southern states - TheCable",https://news.google.com/rss/articles/CBMinAFBVV95cUxNYm05WE5WYWhvWWNRYzNXY2xEdmxPcEh4VjUzWUs0VkRZWlBiSWZMYUstVUdRWGFHZUJibDZlZllxblkyNEdVd3ZPbEMxa1ZLeWJPQVBua3FUTTFnZWtKemNYY0Y0aHVxVVJ6Z2hkVHNOLXhlczlkb015MTNaanozMG5hZXo2V0xsMmltb21hNHFOTE1mUEt6Mkdvclg?oc=5,2022-06-28,"Climate Watch: NiMet warns of heavy rainfall, flooding in southern states TheCable",0
Again! Ikorodu Residents Appeal To Sanwo - Olu Over Deplorable Gberigbe Road - - theimpactnewspaper.com,https://news.google.com/rss/articles/CBMivAFBVV95cUxQQzZiYVgwLUlnZC1iTllUaDJZLWo2TFdOemhkMVNLeDlyTmM0LWZVbVhjVnBFS2pxYXlkcG5KcDdqcE9vc29hcWZtUXhrdEluTWd4RTdfcnUxXzRGU3NBb1lzTTBKXzV1cEU1TWZaSFhOcHJ2cnZtcnZBRzVCQWRsZTZQY0dyb1RuT0pJdFVWbDg2WjYxSWpDNHN5UDVNay1MY2p1THpHc1lpVDFQN2I3LVZwWEQxUFBWS2hIYQ?oc=5,2022-06-27,Again! Ikorodu Residents Appeal To Sanwo - Olu Over Deplorable Gberigbe Road - theimpactnewspaper.com,0
East London Tavern deaths update: South African police dey investigate nightclub death of 22 young pipo - BBC,https://news.google.com/rss/articles/CBMiXEFVX3lxTFBSd0Q4YWkwM3FoRUo1WXRCU0JfcjlTQ3pwV2VQcmJ6cHRfSi1xSDN3WFBaMWd0WTBHMVd4ZGZSQUxiUV9TS0UwUjFTNUU5SHNaNndXUkpmc2ZJMjBk0gFiQVVfeXFMT0JmYmxZeWZEejZmdGFRbGNBaU16aXZ1QkNvY2xpTDU2a2ppeFN5SndjS2NKVVVBN00xRGhQY3hVNUo5N2FWN1N5MVgwMVBZYzNKMTMwS1ZYTWRsTWlCQlcwbUE?oc=5,2022-06-26,East London Tavern deaths update: South African police dey investigate nightclub death of 22 young pipo BBC,0
"Again, Gunmen Attack Ondo, Kill Six - thebossnewspapers.com",https://news.google.com/rss/articles/CBMieEFVX3lxTE5vVzdIYWNTZzlDYTZ3TExKcGlQQ3VLNVNuWjdDRTl4Q1JCQ0Y2enZFUklZcS1RYnRsNVluem04ZmxodGF0c251VWdDQ3lBYkFpVW55c1ViNUFPVXBzcTFzZGdqeDh2dldVZEcxaDFKM1dmNzY5U25jTg?oc=5,2022-06-09,"Again, Gunmen Attack Ondo, Kill Six thebossnewspapers.com",0
Crisis in Lagos as herdsmen allegedly kill bus conductor over death of 2 cows - Vanguard News,https://news.google.com/rss/articles/CBMitAFBVV95cUxQZ0tsZ2Q5NWhiS2I2bnNZN1VLSkJTVzNkMEdmRnFQN2ZUTEZvTkFHbWhsRUNQYUM4LVdFUnB5MW1zQ0ZPN3o3bjBjQi1ZbkdBdWhBNUZuenhTQVBUVmg3YnlUU2ktODU1eFFhb2swV3lhN3hGRFJSejdKQjc2SldSRVRZb3h0eUxaM1o0eDNaWDBCSWlLZVdUNFpUSGd5b0xTbEdBZFJSaVhkdFhWeWhlNXZiTnPSAboBQVVfeXFMUHJjMGswbEdzWWRLdUJwV2ZuUWExVlAxVXNCdDdYbFFfQjQtdmttbHhjVzJPNEoxM0cxTWNUSFkzYU14YjE5LTUxWkxfYlBoSFNLLWdLS0FLR2RxdDJBb05QanlMVTdqdGlVMnFNTTBMZDMxZ3MycnVTa1J3RXpsa285TGg5QjlPT3F0QVdzbE9INGZWdUNUSXRBdFh5TlZJVGFYV0ZGdjV2Zmh1bXAtQURGS2FzZjFsNUR3?oc=5,2022-06-27,Crisis in Lagos as herdsmen allegedly kill bus conductor over death of 2 cows Vanguard News,0
'Life-threatening situation' in Florida as storm brings heavy rain and flooding - Sky News,https://news.google.com/rss/articles/CBMiswFBVV95cUxOWjQxRlZwY2dZQWRDS0M0SjhNVF9BYUdyNW9QS3g3aW5iZXVON2lVRGdjUndvVjdMbmtlbld6STk0VmwxRy1pRW1KZkEzdVNBX1RqazVKbVFEUlMyZ3BiLTVWM0NlSWlZVzRhM1A4eHVlUTZGOXZWYkptUkxVU3IwWVV5U3VvMlk0SjdjQVYtc0VZd0huSWFWN3l5S2NWZjlXV0VZUEtIb0dLZV9Hd0ZpN0ptZw?oc=5,2022-06-05,'Life-threatening situation' in Florida as storm brings heavy rain and flooding Sky News,0
The first named storm of the Atlantic hurricane season floods Florida - NPR,https://news.google.com/rss/articles/CBMigwFBVV95cUxNT1dQMWhpZ25kRHVqUjVqbkZtVXQ0UG81ZW9INGdZNkNZTlZJU2pEQVlMZTNkOERNZFVURGJhSU5yXzRzaEc5TXRHYmp5ZzFJeFJ6aU5rbWhiVjRGRDB2YnZBSFFTRTBBNFlaQnRmV3pUSXN1Rl9QVGloVkw3UXVYaXgxUQ?oc=5,2022-06-05,The first named storm of the Atlantic hurricane season floods Florida NPR,0
Lagos community backs drainage work at Isheri-Oshun/Jakande - - Business News Nigeria,https://news.google.com/rss/articles/CBMinAFBVV95cUxQRERtOWhJQk5rZUdaZ3VjcGtGZURuRUYzOFZrR1ZuMy1od2d5LURVak1sZWJBNElkRHpfYmFwOGM0dlFhZldwZWNZNS0zUXlrdklnN2pQemFpeXhUYWo5cnNsWkZWdlZoY0VPN3ktWHZFWXBGNnNsLW4teU9UV0JCTVBiOTI1UnBjOHFlVGw3aWM5Y1U4NmYyLTRPV2s?oc=5,2022-06-22,Lagos community backs drainage work at Isheri-Oshun/Jakande - Business News Nigeria,1
"Okada ban: Lagos crushes over 2, 230 seized motorcycles - Vanguard News",https://news.google.com/rss/articles/CBMilAFBVV95cUxPOWdYU1BsaGpfQzlKcnJSWWI0LW5MRG1qQ1plM3E5S0JPWmtmSndtcG4tbWo0U00zdkJlOEhjeG1IVkRHLU1PdTgwNlNjVEJFN2RYVXdkN3NyRmZuc2VmLXdGMFQwb1dBQUVRMWtqV3dFa1lfeEpfSkllX091REprZWtLWnNuMFkzcFdyby1pV2RwQmNN0gGaAUFVX3lxTFB1dEpRazkxRmI3Y20zNUE3THZFeW5DUDVzVUpfRmNiZnpwbmFLb0U2RXA2TExNWVZXU0FYRVJrY3VDYzZqQ2kxWkxRSjBPR3Y0aFBjdS1KeThoTXZEcGc3eWxmSlpWNFhlTjdEZ0JlUjBKbmhWejRxXy1GWHNVUEJFZVJFZE9GaVR4a2Q0ek1ReFBLeE04dDdlLVE?oc=5,2022-06-03,"Okada ban: Lagos crushes over 2, 230 seized motorcycles Vanguard News",0
"Plans for floating baseball park, golf course-turned-multipurpose space point to Anthony's future - Las Cruces Sun-News",https://news.google.com/rss/articles/CBMi0gFBVV95cUxQYjBta0d5Vmp5Ull4bUlkSDdyeTRPT2pWZjN1cnFXT1BRTFctZHdJVUtrak1IQjdNWlhza3NMMDc0WWlNZG8yWDBwSnIxSkVHeS0ydXp1NklfX0hTQW50LUlZQk5hVzF5ZFhvd3FwVk04NjRtQ3FLb2Q0aUd4anFsbU5aeWF0MFpvVGtuLWdqR3RrTlBtQXlEeERTd0VSRzlMa1kxWUVsQjJJX2NKN0xvZDRsU256ZXBGbkFRZS1vWGpCNkVYVGluQXFMYTg1ZzZ1Vnc?oc=5,2022-06-07,"Plans for floating baseball park, golf course-turned-multipurpose space point to Anthony's future Las Cruces Sun-News",0
Lagos announces closure of Metal Box Road Ogba: Plan your movement - PM News Nigeria,https://news.google.com/rss/articles/CBMipgFBVV95cUxQSTVUZ1ExZFVGZW05RmhVMThMWEhNUk96QzBQY1kyV2hiUmZ0ZnVGTGdYRTdTWE1OUWtaN3dIN2IxblpISlcxSWcxbkNuVlFhSTUxXzZZVTJqSjJ1QzNMVXdRRy1QZFpaSjFxWm5pcjM0dFZfRVZ0anVfN1VNeGZoZVpJNEg5ZEpzRlJUOExQbHhMUzhzUEZOMWE1R3NSOEZPTTBBZG9B?oc=5,2022-06-26,Lagos announces closure of Metal Box Road Ogba: Plan your movement PM News Nigeria,0
Yobe Govt seals land vendors’ office over operational license - Daily Post Nigeria,https://news.google.com/rss/articles/CBMimAFBVV95cUxOM0lWX1cxQWpCLW5IRFhnNHY2TnRIakxvamhoSkZWek81bzlwUXZTMGd4VkYwVHczR0YyQ3AzS1lfbVV6N2o5OWRuNjFxSGxQS2ZvRVI5WjJiZmNRSDJUaW1KTDYxZkd0RWJWNVdJdDNyYzJmVEMtSDNCa0x4cXJoR0ZSQlBROGJRenA2VzJhWC1nbnByNGh5dA?oc=5,2022-06-23,Yobe Govt seals land vendors’ office over operational license Daily Post Nigeria,0
"There Is Tension Around The Jakande Estate At Isolo, Isheri Road, And Environs In Lagos. On Thursday, A Motorcycle (Okada) Rider Hit A Passerby Who Died Within Some Minutes. In A Swift Reaction, Residents Trooped Out In Anger And Attacked Bikes Plyi - instagram.com",https://news.google.com/rss/articles/CBMiUkFVX3lxTE5SdzV6WmR5b2xvRHRKLWZXLTF2aTB2ZV84c1JmV3V2V2lQMU4zemZVelY4UERONTFFbmE3d2NVa3M4TERaTjVmU3BpVEdWc2pySHc?oc=5,2022-06-09,"There Is Tension Around The Jakande Estate At Isolo, Isheri Road, And Environs In Lagos. On Thursday, A Motorcycle (Okada) Rider Hit A Passerby Who Died Within Some Minutes. In A Swift Reaction, Residents Trooped Out In Anger And Attacked Bikes Plyi instagram.com",0
African brain drain: '90% of my friends want to leave' - BBC,https://news.google.com/rss/articles/CBMiWkFVX3lxTE96QWNacU9lcm1VVGt6eW5aWlFuT0FOQktUMzVWb181Nm9MdFNOd0VBRnliellwMk5Jb3FHbURXaE9KZVhCNlJIMEhZVWlJclM1aVhuN1VsRnJMZw?oc=5,2022-06-18,African brain drain: '90% of my friends want to leave' BBC,1
Zulum commissions township roads in Maiduguri metropolis - Vanguard News,https://news.google.com/rss/articles/CBMimAFBVV95cUxPRXVoNks2OVZqOGlxN0dxRnQ1dG5DX0lIY0FfT3FFdzJITmJZRkpMWnhOTGFLb1lEX2s0b1RlazM1M3lSRTBfeGtkMG11U0dORkhRdmVoaG1MQ2UtY2gtUS1LbEFxV0k3aVNTRlFka2tQbFlIUlUtb1IxZzE4NUhlOHA1NlY3TTM4cGpIeEoteVplQi1jQmxQYdIBngFBVV95cUxNUGpSMnQ0Mm1PeEtKam9fa0lsRU9CcDNEMzU5a1dFN0Z5clVpeVc2WFh1RFdKLWhxNFROclFtQ2g5eFlwR3lHTEhxQ0tneldFaWJycmlOM0pPemd2cEIyWXRxLU1Yd1NDN2JxSUJ0cVV4WGRFcjNTWVd3NGxMUGNFa2NTZktYXzg5ejRiQUVoRlZWeUpwZ2pZNzJzZmNWZw?oc=5,2022-06-28,Zulum commissions township roads in Maiduguri metropolis Vanguard News,0
Lagos government gets committee to review Lekki master plan - The Guardian Nigeria News,https://news.google.com/rss/articles/CBMikwFBVV95cUxOVTRvalVlOEZvMmNxZk9zR2F0eUF3aHZ3dTkxTXdOWkRrUDVzNUJoUVRkaklmblV2dXQ0NWRib1pzSlhpVFNqOFAyOXhGTUVxT0c3NlBEdGlmSlpKZWpRWll2NVRweVhOampaenBYU0tUSExETlhEZUhwRzlhUHNoejFLaXp6TzktaG9SVmhxRkhkVnM?oc=5,2022-06-20,Lagos government gets committee to review Lekki master plan The Guardian Nigeria News,0
Karachi ranked amongst the world’s worst cities to live in - Global Village Space,https://news.google.com/rss/articles/CBMimAFBVV95cUxNT0RZckttV05EMGRKTm4xWmdBLUQwV1VFZm8tZkFVMy1UYnJSZFVqdEo0VnNJLWZWQ1YzQzhTdTQ1VzJpeVVKMkUwQVMyYk9ka1ozbEppcVJnYUhHZ2ZHVThUNFdGNVJkNE91djdfNjZtVzdBUXI1enU3RWQxb0JaT0NwektDRXJsVTFXVzl4cEJWUU5DTS1YVQ?oc=5,2022-06-23,Karachi ranked amongst the world’s worst cities to live in Global Village Space,0
Seven die in Lagos flood – NEMA - Premium Times Nigeria,https://news.google.com/rss/articles/CBMijwFBVV95cUxNR2hMUWZaMkJfbDhRVTJ2LTBvTVFaak93SVFxYl9YbXhqTG9ObzZsM1VkcmdVX3E1LUZ1MkxCaHl2d016b19mZWNPTmNJY0xDNVJUZ3poQnFVVlA4dFg2MEZQN2hNcnRqS1NYZGhFSXY4bkhTQVJIUXE5b2I5NjJyYWVldW4ta29NQWg1MEZMTQ?oc=5,2022-07-13,Seven die in Lagos flood – NEMA Premium Times Nigeria,0
